Date,Time,Result,Periods,WRITING,BLE DEVICENAME,BLE MAC ADDRESS,FCTVER,MLBSERIAL,FATPSERIAL,DSNSERIAL,FLASH,BLE RSSI,ATIVECURR,STANBYCURR,IR/Current,IR LED,ACC_X,ACC_Y,ACC_Z
2022-04-19,17:04:28,OK,16.1,OK,ABC5480,DEF5480,GHI5480,ABC5481,DEF5481,GHI5481,ABC5482,-32.0,2.1,2.8,232.7,1769.0,-13.0,35.0,1241.0
2022-04-19,17:04:28,OK,15.6,OK,ABC5481,DEF5481,GHI5481,ABC5482,DEF5482,GHI5482,ABC5483,-34.0,2.1,3.2,227.3,829.0,-2.0,16.0,1315.0
2022-04-19,17:04:28,OK,15.8,OK,ABC5482,DEF5482,GHI5482,ABC5483,DEF5483,GHI5483,ABC5484,-48.0,2.2,2.1,219.5,1147.0,52.0,19.0,1269.0
2022-04-19,17:04:28,OK,16.5,OK,ABC5483,DEF5483,GHI5483,ABC5484,DEF5484,GHI5484,ABC5485,-34.0,2.1,2.7,229.7,1388.0,16.0,9.0,1023.0
2022-04-19,17:04:28,OK,16.3,OK,ABC5484,DEF5484,GHI5484,ABC5485,DEF5485,GHI5485,ABC5486,-33.0,2.0,2.0,225.4,2816.0,7.0,-11.0,1016.0
2022-04-19,17:04:44,OK,17.9,OK,ABC5485,DEF5485,GHI5485,ABC5486,DEF5486,GHI5486,ABC5487,-33.0,2.1,2.8,223.7,1732.0,-22.0,12.0,793.0
2022-04-19,17:04:44,OK,17.1,OK,ABC5486,DEF5486,GHI5486,ABC5487,DEF5487,GHI5487,ABC5488,-32.0,2.1,2.4,230.1,1794.0,26.0,-3.0,1275.0
2022-04-19,17:04:44,OK,17.6,OK,ABC5487,DEF5487,GHI5487,ABC5488,DEF5488,GHI5488,ABC5489,-33.0,2.1,2.4,221.1,756.0,-1.0,-34.0,781.0
2022-04-19,17:04:44,OK,18.1,OK,ABC5488,DEF5488,GHI5488,ABC5489,DEF5489,GHI5489,ABC5490,-38.0,2.1,2.6,228.5,1207.0,24.0,25.0,1162.0
2022-04-19,17:04:44,OK,18.3,OK,ABC5489,DEF5489,GHI5489,ABC5490,DEF5490,GHI5490,ABC5491,-37.0,2.1,2.5,227.7,1386.0,-7.0,5.0,827.0
2022-04-19,17:04:44,OK,17.4,OK,ABC5490,DEF5490,GHI5490,ABC5491,DEF5491,GHI5491,ABC5492,-33.0,2.0,2.4,231.1,2950.0,40.0,3.0,1168.0
2022-04-19,17:05:11,OK,18.2,OK,ABC5491,DEF5491,GHI5491,ABC5492,DEF5492,GHI5492,ABC5493,-32.0,2.2,2.7,220.9,1622.0,-4.0,-10.0,1027.0
2022-04-19,17:05:11,OK,18.6,OK,ABC5492,DEF5492,GHI5492,ABC5493,DEF5493,GHI5493,ABC5494,-33.0,2.1,2.8,223.3,1671.0,-7.0,-5.0,1251.0
2022-04-19,17:05:11,OK,18.4,OK,ABC5493,DEF5493,GHI5493,ABC5494,DEF5494,GHI5494,ABC5495,-33.0,2.1,2.4,232.6,840.0,18.0,20.0,1054.0
2022-04-19,17:05:11,OK,17.7,OK,ABC5494,DEF5494,GHI5494,ABC5495,DEF5495,GHI5495,ABC5496,-43.0,2.2,2.7,230.1,1263.0,7.0,5.0,895.0
2022-04-19,17:05:11,OK,17.9,OK,ABC5495,DEF5495,GHI5495,ABC5496,DEF5496,GHI5496,ABC5497,-37.0,2.1,2.7,229.9,1434.0,-19.0,-5.0,939.0
2022-04-19,17:05:11,OK,18.8,OK,ABC5496,DEF5496,GHI5496,ABC5497,DEF5497,GHI5497,ABC5498,-37.0,2.1,3.3,226.8,2982.0,8.0,-8.0,1183.0
2022-04-19,17:05:28,OK,16.9,OK,ABC5497,DEF5497,GHI5497,ABC5498,DEF5498,GHI5498,ABC5499,-33.0,2.1,2.7,225.6,1657.0,-45.0,22.0,879.0
2022-04-19,17:05:28,OK,16.5,OK,ABC5498,DEF5498,GHI5498,ABC5499,DEF5499,GHI5499,ABC5500,-34.0,2.1,2.7,230.1,1776.0,-5.0,4.0,958.0
2022-04-19,17:05:28,OK,16.0,OK,ABC5499,DEF5499,GHI5499,ABC5500,DEF5500,GHI5500,ABC5501,-33.0,2.1,2.7,219.3,754.0,-2.0,10.0,1114.0
2022-04-19,17:05:28,OK,16.7,OK,ABC5500,DEF5500,GHI5500,ABC5501,DEF5501,GHI5501,ABC5502,-35.0,2.1,2.5,227.2,1246.0,-4.0,13.0,1122.0
2022-04-19,17:05:28,OK,17.2,OK,ABC5501,DEF5501,GHI5501,ABC5502,DEF5502,GHI5502,ABC5503,-35.0,2.1,2.3,228.0,1403.0,-33.0,30.0,1258.0
2022-04-19,17:05:28,OK,16.2,OK,ABC5502,DEF5502,GHI5502,ABC5503,DEF5503,GHI5503,ABC5504,-33.0,2.1,2.5,223.8,2794.0,27.0,35.0,1317.0
2022-04-19,17:05:54,OK,18.3,OK,ABC5503,DEF5503,GHI5503,ABC5504,DEF5504,GHI5504,ABC5505,-33.0,2.2,2.7,232.0,1786.0,17.0,29.0,1024.0
2022-04-19,17:05:54,OK,18.7,OK,ABC5504,DEF5504,GHI5504,ABC5505,DEF5505,GHI5505,ABC5506,-33.0,2.2,2.5,233.2,1823.0,-6.0,-1.0,852.0
2022-04-19,17:05:54,OK,18.0,OK,ABC5505,DEF5505,GHI5505,ABC5506,DEF5506,GHI5506,ABC5507,-33.0,2.1,2.6,228.0,837.0,11.0,-15.0,913.0
2022-04-19,17:05:54,OK,17.8,OK,ABC5506,DEF5506,GHI5506,ABC5507,DEF5507,GHI5507,ABC5508,-39.0,2.1,2.9,229.0,1257.0,-17.0,0.0,884.0
2022-04-19,17:05:54,OK,17.5,OK,ABC5507,DEF5507,GHI5507,ABC5508,DEF5508,GHI5508,ABC5509,-35.0,2.1,2.1,228.2,1358.0,10.0,-10.0,989.0
2022-04-19,17:05:54,OK,18.5,OK,ABC5508,DEF5508,GHI5508,ABC5509,DEF5509,GHI5509,ABC5510,-48.0,2.1,2.4,225.2,2951.0,28.0,-5.0,1000.0
2022-04-19,17:06:10,OK,15.6,OK,ABC5509,DEF5509,GHI5509,ABC5510,DEF5510,GHI5510,ABC5511,-33.0,2.1,2.7,227.5,1712.0,1.0,20.0,1184.0
2022-04-19,17:06:10,OK,16.3,OK,ABC5510,DEF5510,GHI5510,ABC5511,DEF5511,GHI5511,ABC5512,-33.0,2.1,2.5,234.9,1816.0,26.0,-12.0,904.0
2022-04-19,17:06:10,OK,16.0,OK,ABC5511,DEF5511,GHI5511,ABC5512,DEF5512,GHI5512,ABC5513,-33.0,2.2,2.4,231.7,832.0,-15.0,22.0,783.0
2022-04-19,17:06:10,OK,15.8,OK,ABC5512,DEF5512,GHI5512,ABC5513,DEF5513,GHI5513,ABC5514,-36.0,2.2,2.7,226.5,1177.0,-17.0,-22.0,971.0
2022-04-19,17:06:10,OK,16.7,OK,ABC5513,DEF5513,GHI5513,ABC5514,DEF5514,GHI5514,ABC5515,-35.0,2.0,2.4,226.4,1387.0,-28.0,15.0,1060.0
2022-04-19,17:06:10,OK,16.5,OK,ABC5514,DEF5514,GHI5514,ABC5515,DEF5515,GHI5515,ABC5516,-33.0,2.1,2.5,226.2,2955.0,-16.0,9.0,1067.0
2022-04-19,17:06:37,OK,15.9,OK,ABC5515,DEF5515,GHI5515,ABC5516,DEF5516,GHI5516,ABC5517,-33.0,2.0,2.7,228.6,1681.0,19.0,-5.0,1265.0
2022-04-19,17:06:37,OK,15.7,OK,ABC5516,DEF5516,GHI5516,ABC5517,DEF5517,GHI5517,ABC5518,-35.0,2.2,2.6,230.1,1816.0,-13.0,5.0,1052.0
2022-04-19,17:06:37,OK,15.5,OK,ABC5517,DEF5517,GHI5517,ABC5518,DEF5518,GHI5518,ABC5519,-34.0,2.1,2.7,224.5,778.0,21.0,4.0,1130.0
2022-04-19,17:06:37,OK,15.2,OK,ABC5518,DEF5518,GHI5518,ABC5519,DEF5519,GHI5519,ABC5520,-33.0,2.2,2.9,229.0,1245.0,15.0,53.0,1134.0
2022-04-19,17:06:37,OK,16.1,OK,ABC5519,DEF5519,GHI5519,ABC5520,DEF5520,GHI5520,ABC5521,-33.0,2.1,2.5,225.2,1304.0,-6.0,-13.0,959.0
2022-04-19,17:06:37,OK,15.0,OK,ABC5520,DEF5520,GHI5520,ABC5521,DEF5521,GHI5521,ABC5522,-32.0,2.0,2.6,216.0,2747.0,4.0,-35.0,854.0
2022-04-19,17:06:52,OK,15.0,OK,ABC5521,DEF5521,GHI5521,ABC5522,DEF5522,GHI5522,ABC5523,-33.0,2.2,2.7,231.5,1728.0,-16.0,-24.0,984.0
2022-04-19,17:06:52,OK,15.7,OK,ABC5522,DEF5522,GHI5522,ABC5523,DEF5523,GHI5523,ABC5524,-32.0,2.1,2.5,229.5,1774.0,-23.0,-25.0,1211.0
2022-04-19,17:06:52,OK,15.2,OK,ABC5523,DEF5523,GHI5523,ABC5524,DEF5524,GHI5524,ABC5525,-35.0,2.0,2.5,223.6,800.0,-7.0,9.0,1240.0
2022-04-19,17:06:52,OK,14.7,OK,ABC5524,DEF5524,GHI5524,ABC5525,DEF5525,GHI5525,ABC5526,-35.0,2.2,2.8,230.7,1231.0,-10.0,-7.0,1140.0
2022-04-19,17:06:52,OK,15.9,OK,ABC5525,DEF5525,GHI5525,ABC5526,DEF5526,GHI5526,ABC5527,-34.0,2.2,2.1,225.1,1348.0,27.0,23.0,1011.0
2022-04-19,17:06:52,OK,15.4,OK,ABC5526,DEF5526,GHI5526,ABC5527,DEF5527,GHI5527,ABC5528,-56.0,2.2,1.9,228.3,2967.0,-4.0,34.0,931.0
2022-04-19,17:07:19,OK,18.1,OK,ABC5527,DEF5527,GHI5527,ABC5528,DEF5528,GHI5528,ABC5529,-33.0,2.1,2.1,226.4,1730.0,5.0,29.0,873.0
2022-04-19,17:07:19,OK,17.8,OK,ABC5528,DEF5528,GHI5528,ABC5529,DEF5529,GHI5529,ABC5530,-34.0,2.1,2.0,213.4,1615.0,27.0,14.0,1039.0
2022-04-19,17:07:19,OK,18.5,OK,ABC5529,DEF5529,GHI5529,ABC5530,DEF5530,GHI5530,ABC5531,-33.0,2.1,2.0,229.4,801.0,-10.0,2.0,1008.0
2022-04-19,17:07:19,OK,18.3,OK,ABC5530,DEF5530,GHI5530,ABC5531,DEF5531,GHI5531,ABC5532,-38.0,2.1,2.2,230.5,1266.0,14.0,25.0,937.0
2022-04-19,17:07:19,OK,19.0,OK,ABC5531,DEF5531,GHI5531,ABC5532,DEF5532,GHI5532,ABC5533,-33.0,2.1,2.1,225.6,1288.0,3.0,42.0,1210.0
2022-04-19,17:07:19,OK,18.8,OK,ABC5532,DEF5532,GHI5532,ABC5533,DEF5533,GHI5533,ABC5534,-33.0,2.1,2.1,228.6,2955.0,10.0,5.0,873.0
2022-04-19,17:07:35,OK,16.5,OK,ABC5533,DEF5533,GHI5533,ABC5534,DEF5534,GHI5534,ABC5535,-33.0,2.2,2.7,228.4,1750.0,13.0,44.0,1221.0
2022-04-19,17:07:35,OK,17.0,OK,ABC5534,DEF5534,GHI5534,ABC5535,DEF5535,GHI5535,ABC5536,-33.0,2.2,2.7,223.6,1713.0,16.0,2.0,1230.0
2022-04-19,17:07:35,OK,16.0,OK,ABC5535,DEF5535,GHI5535,ABC5536,DEF5536,GHI5536,ABC5537,-33.0,2.1,2.7,231.9,787.0,-1.0,-19.0,1189.0
2022-04-19,17:07:35,OK,16.3,OK,ABC5536,DEF5536,GHI5536,ABC5537,DEF5537,GHI5537,ABC5538,-35.0,2.2,2.5,222.3,1154.0,14.0,7.0,1137.0
2022-04-19,17:07:35,OK,17.2,OK,ABC5537,DEF5537,GHI5537,ABC5538,DEF5538,GHI5538,ABC5539,-37.0,2.1,2.4,230.9,1353.0,25.0,14.0,976.0
2022-04-19,17:07:35,OK,16.7,OK,ABC5538,DEF5538,GHI5538,ABC5539,DEF5539,GHI5539,ABC5540,-45.0,2.1,2.4,224.0,2942.0,11.0,-6.0,935.0
2022-04-19,17:08:02,OK,18.8,OK,ABC5539,DEF5539,GHI5539,ABC5540,DEF5540,GHI5540,ABC5541,-33.0,2.2,2.8,228.6,1657.0,8.0,34.0,1179.0
2022-04-19,17:08:02,OK,19.0,OK,ABC5540,DEF5540,GHI5540,ABC5541,DEF5541,GHI5541,ABC5542,-35.0,2.2,3.0,227.0,1737.0,-18.0,-3.0,1042.0
2022-04-19,17:08:02,OK,19.7,OK,ABC5541,DEF5541,GHI5541,ABC5542,DEF5542,GHI5542,ABC5543,-33.0,2.1,2.7,226.1,770.0,14.0,18.0,886.0
2022-04-19,17:08:02,OK,19.2,OK,ABC5542,DEF5542,GHI5542,ABC5543,DEF5543,GHI5543,ABC5544,-45.0,2.1,2.4,230.3,1268.0,-20.0,5.0,836.0
2022-04-19,17:08:02,OK,18.5,OK,ABC5543,DEF5543,GHI5543,ABC5544,DEF5544,GHI5544,ABC5545,-35.0,2.2,7.8,225.0,1356.0,-16.0,-10.0,913.0
2022-04-19,17:08:02,OK,19.5,OK,ABC5544,DEF5544,GHI5544,ABC5545,DEF5545,GHI5545,ABC5546,-32.0,2.1,2.4,225.4,2950.0,-52.0,6.0,1150.0
2022-04-19,17:08:29,OK,18.9,OK,ABC5545,DEF5545,GHI5545,ABC5546,DEF5546,GHI5546,ABC5547,-33.0,2.3,2.7,228.9,1755.0,19.0,20.0,949.0
2022-04-19,17:08:29,OK,19.8,OK,ABC5546,DEF5546,GHI5546,ABC5547,DEF5547,GHI5547,ABC5548,-33.0,2.1,1.9,226.5,1775.0,13.0,-13.0,1097.0
2022-04-19,17:08:29,OK,19.6,OK,ABC5547,DEF5547,GHI5547,ABC5548,DEF5548,GHI5548,ABC5549,-33.0,2.1,2.0,228.1,834.0,15.0,-5.0,1130.0
2022-04-19,17:08:29,OK,19.3,OK,ABC5548,DEF5548,GHI5548,ABC5549,DEF5549,GHI5549,ABC5550,-33.0,2.2,2.3,228.0,1286.0,6.0,-6.0,983.0
2022-04-19,17:08:29,OK,20.1,OK,ABC5549,DEF5549,GHI5549,ABC5550,DEF5550,GHI5550,ABC5551,-33.0,2.1,2.7,228.7,1383.0,19.0,-18.0,999.0
2022-04-19,17:08:29,OK,19.1,OK,ABC5550,DEF5550,GHI5550,ABC5551,DEF5551,GHI5551,ABC5552,-33.0,2.1,2.6,228.9,3000.0,23.0,18.0,1062.0
2022-04-19,17:12:28,OK,21.8,OK,ABC5551,DEF5551,GHI5551,ABC5552,DEF5552,GHI5552,ABC5553,-33.0,2.1,2.2,226.6,1648.0,7.0,-3.0,1022.0
2022-04-19,17:12:28,OK,22.3,OK,ABC5552,DEF5552,GHI5552,ABC5553,DEF5553,GHI5553,ABC5554,-34.0,2.2,2.0,228.0,1666.0,6.0,10.0,1064.0
2022-04-19,17:12:28,OK,21.3,OK,ABC5553,DEF5553,GHI5553,ABC5554,DEF5554,GHI5554,ABC5555,-33.0,2.1,2.4,225.8,762.0,-11.0,-26.0,1143.0
2022-04-19,17:12:28,OK,22.0,OK,ABC5554,DEF5554,GHI5554,ABC5555,DEF5555,GHI5555,ABC5556,-33.0,2.2,2.5,235.0,1216.0,37.0,17.0,1031.0
2022-04-19,17:12:28,OK,22.5,OK,ABC5555,DEF5555,GHI5555,ABC5556,DEF5556,GHI5556,ABC5557,-36.0,2.1,2.6,236.7,1321.0,-14.0,53.0,1288.0
2022-04-19,17:12:28,FAIL,19.0,OK,ABC5556,DEF5556,GHI5556,ABC5557,DEF5557,GHI5557,ABC5558,-33.0,2.0,2.5,1.8,8.0,-21.0,-15.0,863.0
2022-04-19,17:12:55,OK,15.9,OK,ABC5557,DEF5557,GHI5557,ABC5558,DEF5558,GHI5558,ABC5559,-33.0,2.1,2.5,229.8,1675.0,20.0,3.0,874.0
2022-04-19,17:12:55,OK,16.2,OK,ABC5558,DEF5558,GHI5558,ABC5559,DEF5559,GHI5559,ABC5560,-32.0,2.1,3.4,226.0,1635.0,16.0,-28.0,913.0
2022-04-19,17:12:55,OK,15.4,OK,ABC5559,DEF5559,GHI5559,ABC5560,DEF5560,GHI5560,ABC5561,-33.0,2.1,1.9,223.0,758.0,-10.0,-4.0,972.0
2022-04-19,17:12:55,OK,15.2,OK,ABC5560,DEF5560,GHI5560,ABC5561,DEF5561,GHI5561,ABC5562,-34.0,2.2,2.2,228.3,1189.0,-17.0,-12.0,1057.0
2022-04-19,17:12:55,OK,15.7,OK,ABC5561,DEF5561,GHI5561,ABC5562,DEF5562,GHI5562,ABC5563,-35.0,2.1,2.7,227.8,1306.0,-12.0,9.0,1222.0
2022-04-19,17:12:55,OK,15.0,OK,ABC5562,DEF5562,GHI5562,ABC5563,DEF5563,GHI5563,ABC5564,-40.0,2.1,2.6,231.2,2844.0,-2.0,-27.0,1149.0
2022-04-19,17:13:11,OK,15.0,OK,ABC5563,DEF5563,GHI5563,ABC5564,DEF5564,GHI5564,ABC5565,-33.0,2.2,2.7,218.2,1564.0,-19.0,-9.0,927.0
2022-04-19,17:13:11,OK,15.7,OK,ABC5564,DEF5564,GHI5564,ABC5565,DEF5565,GHI5565,ABC5566,-35.0,2.2,2.8,222.5,1643.0,20.0,50.0,1105.0
2022-04-19,17:13:11,OK,16.2,OK,ABC5565,DEF5565,GHI5565,ABC5566,DEF5566,GHI5566,ABC5567,-33.0,2.2,2.7,229.0,761.0,-20.0,31.0,973.0
2022-04-19,17:13:11,OK,15.5,OK,ABC5566,DEF5566,GHI5566,ABC5567,DEF5567,GHI5567,ABC5568,-33.0,2.1,2.9,231.4,1181.0,-6.0,16.0,983.0
2022-04-19,17:13:11,OK,16.0,OK,ABC5567,DEF5567,GHI5567,ABC5568,DEF5568,GHI5568,ABC5569,-33.0,2.1,2.8,223.6,1258.0,-13.0,-23.0,898.0
2022-04-19,17:13:11,OK,15.2,OK,ABC5568,DEF5568,GHI5568,ABC5569,DEF5569,GHI5569,ABC5570,-40.0,2.1,2.5,226.7,2776.0,-2.0,-27.0,863.0
2022-04-19,17:13:38,OK,15.0,OK,ABC5569,DEF5569,GHI5569,ABC5570,DEF5570,GHI5570,ABC5571,-33.0,2.2,2.8,222.6,1599.0,-3.0,-1.0,1156.0
2022-04-19,17:13:38,OK,16.2,OK,ABC5570,DEF5570,GHI5570,ABC5571,DEF5571,GHI5571,ABC5572,-34.0,2.1,2.5,224.6,1631.0,-14.0,-1.0,828.0
2022-04-19,17:13:38,OK,15.7,OK,ABC5571,DEF5571,GHI5571,ABC5572,DEF5572,GHI5572,ABC5573,-33.0,2.1,2.8,228.2,808.0,-6.0,5.0,1236.0
2022-04-19,17:13:38,OK,15.2,OK,ABC5572,DEF5572,GHI5572,ABC5573,DEF5573,GHI5573,ABC5574,-36.0,2.1,2.6,231.4,1158.0,-42.0,45.0,923.0
2022-04-19,17:13:38,OK,15.9,OK,ABC5573,DEF5573,GHI5573,ABC5574,DEF5574,GHI5574,ABC5575,-35.0,2.2,2.5,234.1,1419.0,0.0,13.0,1149.0
2022-04-19,17:13:38,OK,15.5,OK,ABC5574,DEF5574,GHI5574,ABC5575,DEF5575,GHI5575,ABC5576,-32.0,2.1,2.5,220.7,2719.0,11.0,50.0,1111.0
2022-04-19,17:14:05,OK,19.7,OK,ABC5575,DEF5575,GHI5575,ABC5576,DEF5576,GHI5576,ABC5577,-34.0,2.1,2.1,222.2,1613.0,14.0,29.0,1139.0
2022-04-19,17:14:05,OK,20.4,OK,ABC5576,DEF5576,GHI5576,ABC5577,DEF5577,GHI5577,ABC5578,-33.0,2.2,2.2,231.4,1727.0,-13.0,25.0,1018.0
2022-04-19,17:14:05,OK,20.2,OK,ABC5577,DEF5577,GHI5577,ABC5578,DEF5578,GHI5578,ABC5579,-33.0,2.1,2.1,229.9,793.0,-4.0,-19.0,964.0
2022-04-19,17:14:05,OK,19.9,OK,ABC5578,DEF5578,GHI5578,ABC5579,DEF5579,GHI5579,ABC5580,-33.0,2.1,2.1,224.3,1152.0,11.0,27.0,1248.0
2022-04-19,17:14:05,OK,19.2,OK,ABC5579,DEF5579,GHI5579,ABC5580,DEF5580,GHI5580,ABC5581,-35.0,2.1,2.4,221.5,1256.0,0.0,40.0,1043.0
2022-04-19,17:14:05,OK,19.4,OK,ABC5580,DEF5580,GHI5580,ABC5581,DEF5581,GHI5581,ABC5582,-32.0,2.1,2.1,219.1,2702.0,-6.0,26.0,1080.0
2022-04-19,17:14:21,OK,15.5,OK,ABC5581,DEF5581,GHI5581,ABC5582,DEF5582,GHI5582,ABC5583,-32.0,2.2,2.1,228.7,1656.0,41.0,-8.0,813.0
2022-04-19,17:14:21,OK,14.8,OK,ABC5582,DEF5582,GHI5582,ABC5583,DEF5583,GHI5583,ABC5584,-33.0,2.1,2.0,235.2,1703.0,-10.0,-15.0,989.0
2022-04-19,17:14:21,OK,15.3,OK,ABC5583,DEF5583,GHI5583,ABC5584,DEF5584,GHI5584,ABC5585,-33.0,2.1,2.1,224.6,748.0,26.0,26.0,1177.0
2022-04-19,17:14:21,OK,16.0,OK,ABC5584,DEF5584,GHI5584,ABC5585,DEF5585,GHI5585,ABC5586,-36.0,2.1,2.1,223.3,1103.0,-9.0,18.0,1191.0
2022-04-19,17:14:21,OK,15.7,OK,ABC5585,DEF5585,GHI5585,ABC5586,DEF5586,GHI5586,ABC5587,-33.0,2.0,2.1,221.7,1240.0,2.0,-40.0,910.0
2022-04-19,17:14:21,OK,15.0,OK,ABC5586,DEF5586,GHI5586,ABC5587,DEF5587,GHI5587,ABC5588,-32.0,2.1,2.0,221.6,2680.0,29.0,17.0,1024.0
2022-04-19,17:14:48,OK,20.6,OK,ABC5587,DEF5587,GHI5587,ABC5588,DEF5588,GHI5588,ABC5589,-33.0,2.2,2.7,217.7,1609.0,-15.0,1.0,960.0
2022-04-19,17:14:48,OK,21.1,OK,ABC5588,DEF5588,GHI5588,ABC5589,DEF5589,GHI5589,ABC5590,-35.0,2.1,2.6,226.3,1688.0,-24.0,17.0,1046.0
2022-04-19,17:14:48,OK,19.9,OK,ABC5589,DEF5589,GHI5589,ABC5590,DEF5590,GHI5590,ABC5591,-33.0,2.1,2.6,227.6,775.0,-4.0,7.0,1110.0
2022-04-19,17:14:48,OK,20.1,OK,ABC5590,DEF5590,GHI5590,ABC5591,DEF5591,GHI5591,ABC5592,-40.0,2.1,2.6,223.5,1145.0,-30.0,8.0,1165.0
2022-04-19,17:14:48,OK,20.3,OK,ABC5591,DEF5591,GHI5591,ABC5592,DEF5592,GHI5592,ABC5593,-35.0,2.2,2.1,221.4,1250.0,14.0,14.0,1174.0
2022-04-19,17:14:48,OK,20.8,OK,ABC5592,DEF5592,GHI5592,ABC5593,DEF5593,GHI5593,ABC5594,-33.0,2.1,2.1,222.1,2754.0,8.0,42.0,1256.0
2022-04-19,17:15:04,OK,16.2,OK,ABC5593,DEF5593,GHI5593,ABC5594,DEF5594,GHI5594,ABC5595,-32.0,2.1,2.4,227.5,1752.0,4.0,1.0,742.0
2022-04-19,17:15:04,OK,15.0,OK,ABC5594,DEF5594,GHI5594,ABC5595,DEF5595,GHI5595,ABC5596,-37.0,2.1,2.7,209.1,1585.0,-15.0,-4.0,815.0
2022-04-19,17:15:04,OK,15.7,OK,ABC5595,DEF5595,GHI5595,ABC5596,DEF5596,GHI5596,ABC5597,-33.0,2.1,2.5,230.0,796.0,-9.0,37.0,1036.0
2022-04-19,17:15:04,OK,16.0,OK,ABC5596,DEF5596,GHI5596,ABC5597,DEF5597,GHI5597,ABC5598,-33.0,2.2,2.7,231.4,1191.0,-4.0,8.0,994.0
2022-04-19,17:15:04,OK,15.5,OK,ABC5597,DEF5597,GHI5597,ABC5598,DEF5598,GHI5598,ABC5599,-35.0,2.2,2.7,223.5,1289.0,1.0,-13.0,1151.0
2022-04-19,17:15:04,OK,15.2,OK,ABC5598,DEF5598,GHI5598,ABC5599,DEF5599,GHI5599,ABC5600,-42.0,2.0,2.7,221.6,2812.0,9.0,18.0,1144.0
2022-04-19,17:15:19,OK,16.1,OK,ABC5599,DEF5599,GHI5599,ABC5600,DEF5600,GHI5600,ABC5601,-33.0,2.2,2.5,221.5,1606.0,12.0,11.0,1143.0
2022-04-19,17:15:19,OK,16.3,OK,ABC5600,DEF5600,GHI5600,ABC5601,DEF5601,GHI5601,ABC5602,-35.0,2.1,2.4,224.4,1668.0,37.0,22.0,1162.0
2022-04-19,17:15:19,OK,15.8,OK,ABC5601,DEF5601,GHI5601,ABC5602,DEF5602,GHI5602,ABC5603,-34.0,2.2,2.5,233.7,806.0,13.0,-8.0,910.0
2022-04-19,17:15:19,OK,15.6,OK,ABC5602,DEF5602,GHI5602,ABC5603,DEF5603,GHI5603,ABC5604,-39.0,2.2,2.9,216.9,1123.0,3.0,-6.0,862.0
2022-04-19,17:15:19,OK,15.1,OK,ABC5603,DEF5603,GHI5603,ABC5604,DEF5604,GHI5604,ABC5605,-33.0,2.1,2.7,232.5,1319.0,5.0,5.0,861.0
2022-04-19,17:15:19,OK,15.3,OK,ABC5604,DEF5604,GHI5604,ABC5605,DEF5605,GHI5605,ABC5606,-33.0,2.1,1.8,213.1,2728.0,-20.0,-25.0,975.0
2022-04-19,17:15:46,OK,17.5,OK,ABC5605,DEF5605,GHI5605,ABC5606,DEF5606,GHI5606,ABC5607,-33.0,2.1,2.0,227.2,1754.0,32.0,31.0,1208.0
2022-04-19,17:15:46,OK,18.4,OK,ABC5606,DEF5606,GHI5606,ABC5607,DEF5607,GHI5607,ABC5608,-33.0,2.1,2.2,227.0,1661.0,8.0,8.0,1199.0
2022-04-19,17:15:46,OK,17.7,OK,ABC5607,DEF5607,GHI5607,ABC5608,DEF5608,GHI5608,ABC5609,-34.0,2.1,2.0,226.2,773.0,-22.0,30.0,1163.0
2022-04-19,17:15:46,OK,17.2,OK,ABC5608,DEF5608,GHI5608,ABC5609,DEF5609,GHI5609,ABC5610,-33.0,2.2,2.1,228.9,1191.0,-16.0,22.0,1182.0
2022-04-19,17:15:46,OK,18.1,OK,ABC5609,DEF5609,GHI5609,ABC5610,DEF5610,GHI5610,ABC5611,-39.0,2.1,1.9,224.8,1305.0,24.0,5.0,1154.0
2022-04-19,17:15:46,OK,17.9,OK,ABC5610,DEF5610,GHI5610,ABC5611,DEF5611,GHI5611,ABC5612,-32.0,2.0,2.5,223.0,2836.0,-1.0,19.0,1010.0
2022-04-19,17:16:13,OK,17.6,OK,ABC5611,DEF5611,GHI5611,ABC5612,DEF5612,GHI5612,ABC5613,-33.0,2.1,2.6,229.2,1657.0,-6.0,-15.0,1054.0
2022-04-19,17:16:13,OK,17.4,OK,ABC5612,DEF5612,GHI5612,ABC5613,DEF5613,GHI5613,ABC5614,-36.0,2.1,2.1,224.1,1670.0,17.0,26.0,1048.0
2022-04-19,17:16:13,OK,18.5,OK,ABC5613,DEF5613,GHI5613,ABC5614,DEF5614,GHI5614,ABC5615,-33.0,2.1,3.1,233.7,789.0,-7.0,49.0,1102.0
2022-04-19,17:16:13,OK,18.3,OK,ABC5614,DEF5614,GHI5614,ABC5615,DEF5615,GHI5615,ABC5616,-33.0,2.1,2.6,223.4,1150.0,18.0,26.0,1029.0
2022-04-19,17:16:13,OK,18.1,OK,ABC5615,DEF5615,GHI5615,ABC5616,DEF5616,GHI5616,ABC5617,-34.0,2.1,2.4,231.5,1302.0,21.0,15.0,969.0
2022-04-19,17:16:13,OK,17.8,OK,ABC5616,DEF5616,GHI5616,ABC5617,DEF5617,GHI5617,ABC5618,-33.0,2.1,2.0,213.6,2684.0,7.0,-2.0,912.0
2022-04-19,17:16:40,OK,15.1,OK,ABC5617,DEF5617,GHI5617,ABC5618,DEF5618,GHI5618,ABC5619,-34.0,2.2,4.2,229.4,1757.0,14.0,42.0,815.0
